,date,counts,year,month,day,data_quality,max_temp_°c,max_temp_flag,min_temp_°c,min_temp_flag,mean_temp_°c,mean_temp_flag,heat_deg_days_°c,heat_deg_days_flag,cool_deg_days_°c,cool_deg_days_flag,total_rain_mm,total_rain_flag,total_snow_cm,total_snow_flag,total_precip,total_precip_flag,snow_on_grnd_cm,snow_on_grnd_flag,dir_of_max_gust_10s_deg,dir_of_max_gust_flag,spd_of_max_gust_km/h,spd_of_max_gust_flag
1593,2018-05-13,1,2018,5,13,,16.8,,8.0,,12.4,,5.6,,0.0,,,M,,M,0.0,,,,,M,,M
1594,2018-05-14,1,2018,5,14,,20.8,,8.6,,14.7,,3.3,,0.0,,,M,,M,0.0,,,,,M,,M
1595,2018-05-15,31,2018,5,15,,21.6,,12.5,,17.1,,0.9,,0.0,,,M,,M,19.9,,,,,M,,M
1596,2018-05-16,8,2018,5,16,,20.5,,10.3,,15.4,,2.6,,0.0,,,M,,M,0.0,,,,,M,,M
1597,2018-05-17,2,2018,5,17,,25.4,,12.1,,18.8,,0.0,,0.8,,,M,,M,0.0,,,,,M,,M
1598,2018-05-18,0,2018,5,18,,15.9,,10.6,,13.3,,4.7,,0.0,,,M,,M,0.0,,,,,M,,M
1599,2018-05-19,13,2018,5,19,,15.7,,8.9,,12.3,,5.7,,0.0,,,M,,M,12.6,,,,,M,,M
1600,2018-05-20,1,2018,5,20,,21.0,,11.1,,16.1,,1.9,,0.0,,,M,,M,0.2,,,,,M,,M
1601,2018-05-21,0,2018,5,21,,21.6,,8.9,,15.3,,2.7,,0.0,,,M,,M,0.0,,,,,M,,M
1602,2018-05-22,16,2018,5,22,,16.8,,10.6,,13.7,,4.3,,0.0,,,M,,M,5.9,,,,,M,,M
1603,2018-05-23,2,2018,5,23,,26.1,,11.2,,18.7,,0.0,,0.7,,,M,,M,0.0,,,,,M,,M
1604,2018-05-24,9,2018,5,24,,27.8,,13.3,,20.6,,0.0,,2.6,,,M,,M,0.0,,,,,M,,M
1605,2018-05-25,1,2018,5,25,,28.5,,16.7,,22.6,,0.0,,4.6,,,M,,M,0.0,,,,,M,,M
1606,2018-05-26,4,2018,5,26,,27.3,,16.5,,21.9,,0.0,,3.9,,,M,,M,0.0,,,,,M,,M
1607,2018-05-27,1,2018,5,27,,27.1,,16.4,,21.8,,0.0,,3.8,,,M,,M,0.0,,,,,M,,M
1608,2018-05-28,3,2018,5,28,,30.1,,16.5,,23.3,,0.0,,5.3,,,M,,M,0.0,,,,,M,,M
1609,2018-05-29,4,2018,5,29,,25.6,,19.4,,22.5,,0.0,,4.5,,,M,,M,0.0,,,,,M,,M
1610,2018-05-30,1,2018,5,30,,26.9,,18.5,,22.7,,0.0,,4.7,,,M,,M,0.0,,,,,M,,M
1611,2018-05-31,12,2018,5,31,,28.6,,20.1,,24.4,,0.0,,6.4,,,M,,M,2.8,,,,,M,,M
1612,2018-06-01,1,2018,6,1,,28.2,,17.4,,22.8,,0.0,,4.8,,,M,,M,0.0,,,,,M,,M
1613,2018-06-02,4,2018,6,2,,20.5,,14.0,,17.3,,0.7,,0.0,,,M,,M,0.0,,,,,M,,M
1614,2018-06-03,4,2018,6,3,,19.6,,15.5,,17.6,,0.4,,0.0,,,M,,M,0.4,,,,,M,,M
1615,2018-06-04,5,2018,6,4,,20.1,,12.2,,16.2,,1.8,,0.0,,,M,,M,0.5,,,,,M,,M
1616,2018-06-05,7,2018,6,5,,16.1,,11.2,,13.7,,4.3,,0.0,,,M,,M,0.3,,,,,M,,M
1617,2018-06-06,2,2018,6,6,,16.6,,10.9,,13.8,,4.2,,0.0,,,M,,M,0.0,,,,,M,,M
1618,2018-06-07,4,2018,6,7,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
1619,2018-06-08,2,2018,6,8,,22.5,,14.6,,18.6,,0.0,,0.6,,,M,,M,0.0,,,,,M,,M
1620,2018-06-09,0,2018,6,9,,23.8,,14.2,,19.0,,0.0,,1.0,,,M,,M,0.0,,,,,M,,M
1621,2018-06-10,0,2018,6,10,,21.0,,14.6,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,,M,,M
1622,2018-06-11,6,2018,6,11,,21.9,,13.4,,17.7,,0.3,,0.0,,,M,,M,0.0,,,,,M,,M
1623,2018-06-12,4,2018,6,12,,26.1,,13.3,,19.7,,0.0,,1.7,,,M,,M,0.0,,,,,M,,M
1624,2018-06-13,9,2018,6,13,,27.3,,17.4,,22.4,,0.0,,4.4,,,M,,M,8.5,,,,,M,,M
1625,2018-06-14,0,2018,6,14,,24.4,,16.0,,20.2,,0.0,,2.2,,,M,,M,0.2,,,,,M,,M
1626,2018-06-15,2,2018,6,15,,24.4,,14.0,,19.2,,0.0,,1.2,,,M,,M,0.0,,,,,M,,M
1627,2018-06-16,0,2018,6,16,,27.8,,15.2,,21.5,,0.0,,3.5,,,M,,M,0.0,,,,,M,,M
1628,2018-06-17,3,2018,6,17,,30.5,,18.2,,24.4,,0.0,,6.4,,,M,,M,0.0,,,,,M,,M
1629,2018-06-18,31,2018,6,18,,33.0,,19.5,,26.3,,0.0,,8.3,,,M,,M,18.5,,,,,M,,M
1630,2018-06-19,5,2018,6,19,,22.3,,16.8,,19.6,,0.0,,1.6,,,M,,M,0.0,,,,,M,,M
1631,2018-06-20,10,2018,6,20,,23.5,,16.4,,20.0,,0.0,,2.0,,,M,,M,0.0,,,,,M,,M
1632,2018-06-21,5,2018,6,21,,20.4,,15.1,,17.8,,0.2,,0.0,,,M,,M,0.0,,,,,M,,M
1633,2018-06-22,5,2018,6,22,,21.6,,14.7,,18.2,,0.0,,0.2,,,M,,M,0.5,,,,,M,,M
1634,2018-06-23,7,2018,6,23,,19.0,,16.0,,17.5,,0.5,,0.0,,,M,,M,6.7,,,,,M,,M
1635,2018-06-24,16,2018,6,24,,21.3,,16.6,,19.0,,0.0,,1.0,,,M,,M,17.7,,,,,M,,M
1636,2018-06-25,2,2018,6,25,,23.2,,14.4,,18.8,,0.0,,0.8,,,M,,M,0.0,,,,,M,,M
1637,2018-06-26,1,2018,6,26,,23.1,,13.1,,18.1,,0.0,,0.1,,,M,,M,0.0,,,,,M,,M
1638,2018-06-27,16,2018,6,27,,20.2,,17.1,,18.7,,0.0,,0.7,,,M,,M,6.9,,,,,M,,M
1639,2018-06-28,7,2018,6,28,,28.6,,19.1,,23.9,,0.0,,5.9,,,M,,M,0.0,,,,,M,,M
1640,2018-06-29,3,2018,6,29,,30.9,,19.6,,25.3,,0.0,,7.3,,,M,,M,0.0,,,,,M,,M
1641,2018-06-30,0,2018,6,30,,32.4,,21.0,,26.7,,0.0,,8.7,,,M,,M,0.0,,,,,M,,M
1642,2018-07-01,0,2018,7,1,,32.7,,22.9,,27.8,,0.0,,9.8,,,M,,M,0.0,,,,,M,,M
1643,2018-07-02,1,2018,7,2,,31.6,,21.1,,26.4,,0.0,,8.4,,,M,,M,0.0,,,,,M,,M
1644,2018-07-03,3,2018,7,3,,29.6,,19.0,,24.3,,0.0,,6.3,,,M,,M,0.0,,,,,M,,M
1645,2018-07-04,0,2018,7,4,,32.6,,21.3,,27.0,,0.0,,9.0,,,M,,M,0.0,,,,,M,,M
1646,2018-07-05,9,2018,7,5,,33.0,,21.7,,27.4,,0.0,,9.4,,,M,,M,6.7,,,,,M,,M
1647,2018-07-06,12,2018,7,6,,24.3,,17.1,,20.7,,0.0,,2.7,,,M,,M,0.0,,,,,M,,M
1648,2018-07-07,1,2018,7,7,,25.8,,15.3,,20.6,,0.0,,2.6,,,M,,M,0.0,,,,,M,,M
1649,2018-07-08,0,2018,7,8,,28.2,,16.9,,22.6,,0.0,,4.6,,,M,,M,0.0,,,,,M,,M
1650,2018-07-09,3,2018,7,9,,31.9,,17.1,,24.5,,0.0,,6.5,,,M,,M,0.0,,,,,M,,M
1651,2018-07-10,2,2018,7,10,,30.5,,20.4,,25.5,,0.0,,7.5,,,M,,M,0.0,,,,,M,,M
1652,2018-07-11,3,2018,7,11,,26.9,E,18.0,E,22.5,E,0.0,E,4.5,E,,M,,M,,M,,,,M,,M
1653,2018-07-12,3,2018,7,12,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
1654,2018-07-13,4,2018,7,13,,30.6,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
1655,2018-07-14,0,2018,7,14,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
1656,2018-07-15,0,2018,7,15,,30.9,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
1657,2018-07-16,8,2018,7,16,,,M,,M,,M,,M,,M,,,,M,,M,,,,M,,M
1658,2018-07-17,3,2018,7,17,,28.7,,18.6,,23.6,,0.0,,5.6,,,,,M,0.0,,,,,M,,M
1659,2018-07-18,3,2018,7,18,,23.9,,17.1,,20.5,,0.0,,2.5,,,,,M,0.0,,,,,M,,M
1660,2018-07-19,3,2018,7,19,,27.3,,15.8,,21.6,,0.0,,3.6,,,,,M,0.0,,,,,M,,M
1661,2018-07-20,3,2018,7,20,,28.6,,19.0,,23.8,,0.0,,5.8,,,,,M,0.0,,,,,M,,M
1662,2018-07-21,1,2018,7,21,,25.3,,18.5,,21.9,,0.0,,3.9,,,,,M,0.9,,,,,M,,M
1663,2018-07-22,10,2018,7,22,,23.5,,17.4,,20.4,,0.0,,2.4,,,,,M,21.4,,,,,M,,M
1664,2018-07-23,5,2018,7,23,,27.4,,20.7,,24.0,,0.0,,6.0,,,,,M,0.0,,,,,M,,M
1665,2018-07-24,16,2018,7,24,,30.0,,22.0,,26.0,,0.0,,8.0,,,,,M,17.8,,,,,M,,M
1666,2018-07-25,9,2018,7,25,,29.7,,19.5,,24.6,,0.0,,6.6,,,,,M,0.0,,,,,M,,M
1667,2018-07-26,19,2018,7,26,,28.8,,18.1,,23.4,,0.0,,5.4,,,,,M,0.0,,,,,M,,M
1668,2018-07-27,3,2018,7,27,,26.9,,18.5,,22.7,,0.0,,4.7,,,,,M,0.0,,,,,M,,M
1669,2018-07-28,1,2018,7,28,,24.3,,16.3,,20.3,,0.0,,2.3,,,,,M,0.0,,,,,M,,M
1670,2018-07-29,0,2018,7,29,,26.5,,14.6,,20.5,,0.0,,2.5,,,,,M,0.0,,,,,M,,M
1671,2018-07-30,5,2018,7,30,,25.8,,17.8,,21.8,,0.0,,3.8,,,,,M,0.0,,,,,M,,M
1672,2018-07-31,1,2018,7,31,,24.9,,19.4,,22.2,,0.0,,4.2,,,,,M,0.0,,,,,M,,M
1673,2018-08-01,0,2018,8,1,,26.4,,21.3,,23.8,,0.0,,5.8,,,,,M,0.0,,,,,M,,M
1674,2018-08-02,0,2018,8,2,,28.4,,20.1,,24.2,,0.0,,6.2,,,,,M,0.0,,,,,M,,M
1675,2018-08-03,3,2018,8,3,,28.2,,20.7,,24.4,,0.0,,6.4,,,,,M,0.0,,,,,M,,M
1676,2018-08-04,0,2018,8,4,,29.9,,20.5,,25.2,,0.0,,7.2,,,,,M,0.0,,,,,M,,M
1677,2018-08-05,2,2018,8,5,,32.2,,20.6,,26.4,,0.0,,8.4,,,,,M,0.0,,,,,M,,M
1678,2018-08-06,17,2018,8,6,,32.3,,21.5,,26.9,,0.0,,8.9,,,,,M,10.9,,,,,M,,M
1679,2018-08-07,28,2018,8,7,,27.9,,19.5,,23.7,,0.0,,5.7,,,,,M,58.2,,,,,M,,M
1680,2018-08-08,62,2018,8,8,,26.5,,19.7,,23.1,,0.0,,5.1,,,,,M,21.9,,,,,M,,M
1681,2018-08-09,18,2018,8,9,,29.8,,17.5,,23.7,,0.0,,5.7,,,,,M,1.1,,,,,M,,M
1682,2018-08-10,9,2018,8,10,,25.2,,18.1,,21.6,,0.0,,3.6,,,,,M,0.0,,,,,M,,M
1683,2018-08-11,4,2018,8,11,,26.8,,17.0,,21.9,,0.0,,3.9,,,,,M,0.0,,,,,M,,M
1684,2018-08-12,5,2018,8,12,,27.5,,20.4,,23.9,,0.0,,5.9,,,,,M,0.0,,,,,M,,M
1685,2018-08-13,9,2018,8,13,,27.5,,20.9,,24.2,,0.0,,6.2,,,,,M,0.0,,,,,M,,M
1686,2018-08-14,6,2018,8,14,,30.4,,21.9,,26.1,,0.0,,8.1,,,,,M,0.0,,,,,M,,M
1687,2018-08-15,7,2018,8,15,,31.7,,20.9,,26.3,,0.0,,8.3,,,,,M,0.0,,,,,M,,M
1688,2018-08-16,5,2018,8,16,,29.0,,21.5,,25.3,,0.0,,7.3,,,,,M,0.0,,,,,M,,M
1689,2018-08-17,49,2018,8,17,,27.4,,21.4,,24.4,,0.0,,6.4,,,,,M,26.5,,,,,M,,M
1690,2018-08-18,4,2018,8,18,,24.5,,19.8,,22.2,,0.0,,4.2,,,,,M,0.0,,,,,M,,M
1691,2018-08-19,2,2018,8,19,,24.6,,18.8,,21.7,,0.0,,3.7,,,,,M,0.0,,,,,M,,M
1692,2018-08-20,11,2018,8,20,,25.2,,19.8,,22.5,,0.0,,4.5,,,,,M,0.0,,,,,M,,M
1693,2018-08-21,78,2018,8,21,,25.8,,20.2,,23.0,,0.0,,5.0,,,,,M,38.8,,,,,M,,M
1694,2018-08-22,19,2018,8,22,,22.2,,16.3,,19.2,,0.0,,1.2,,,,,M,0.2,,,,,M,,M
1695,2018-08-23,11,2018,8,23,,27.3,,15.7,,21.5,,0.0,,3.5,,,,,M,0.0,,,,,M,,M
1696,2018-08-24,8,2018,8,24,,26.7,,16.8,,21.8,,0.0,,3.8,,,,,M,0.0,,,,,M,,M
1697,2018-08-25,6,2018,8,25,,25.2,,20.4,,22.8,,0.0,,4.8,,,,,M,8.8,,,,,M,,M
1698,2018-08-26,3,2018,8,26,,29.2,,20.3,,24.8,,0.0,,6.8,,,,,M,0.0,,,,,M,,M
1699,2018-08-27,13,2018,8,27,,26.8,,21.2,,24.0,,0.0,,6.0,,,,,M,3.1,,,,,M,,M
1700,2018-08-28,6,2018,8,28,,32.3,,23.2,,27.8,,0.0,,9.8,,,,,M,0.0,,,,,M,,M
1701,2018-08-29,6,2018,8,29,,28.9,,18.8,,23.8,,0.0,,5.8,,,,,M,0.0,,,,,M,,M
1702,2018-08-30,4,2018,8,30,,19.1,,16.2,,17.6,,0.4,,0.0,,,,,M,0.0,,,,,M,,M
1703,2018-08-31,7,2018,8,31,,22.8,,17.3,,20.1,,0.0,,2.1,,,,,M,0.0,,,,,M,,M
1704,2018-09-01,2,2018,9,1,,27.7,,17.0,,22.3,,0.0,,4.3,,,,,M,0.0,,,,,M,,M
1705,2018-09-02,0,2018,9,2,,28.1,,22.3,,25.2,,0.0,,7.2,,,,,M,0.0,,,,,M,,M
1706,2018-09-03,0,2018,9,3,,32.0,,22.3,,27.1,,0.0,,9.1,,,,,M,0.0,,,,,M,,M
1707,2018-09-04,2,2018,9,4,,28.1,,20.8,,24.4,,0.0,,6.4,,,,,M,0.0,,,,,M,,M
1708,2018-09-05,1,2018,9,5,,32.3,,21.9,,27.1,,0.0,,9.1,,,,,M,0.6,,,,,M,,M
1709,2018-09-06,3,2018,9,6,,26.4,,18.5,,22.4,,0.0,,4.4,,,,,M,0.8,,,,,M,,M
1710,2018-09-07,3,2018,9,7,,23.7,,17.2,,20.4,,0.0,,2.4,,,,,M,0.0,,,,,M,,M
1711,2018-09-08,3,2018,9,8,,17.8,,13.1,,15.4,,2.6,,0.0,,,,,M,0.0,,,,,M,,M
1712,2018-09-09,3,2018,9,9,,16.5,,11.5,,14.0,,4.0,,0.0,,,,,M,0.0,,,,,M,,M
1713,2018-09-10,30,2018,9,10,,16.7,,12.4,,14.6,,3.4,,0.0,,,,,M,32.9,,,,,M,,M
1714,2018-09-11,6,2018,9,11,,20.3,,15.2,,17.8,,0.2,,0.0,,,,,M,0.0,,,,,M,,M
1715,2018-09-12,1,2018,9,12,,23.3,,14.2,,18.8,,0.0,,0.8,,,,,M,0.0,,,,,M,,M
1716,2018-09-13,7,2018,9,13,,24.8,,17.6,,21.2,,0.0,,3.2,,,,,M,0.0,,,,,M,,M
1717,2018-09-14,1,2018,9,14,,27.7,,20.6,,24.1,,0.0,,6.1,,,,,M,0.0,,,,,M,,M
1718,2018-09-15,2,2018,9,15,,28.7,,21.7,,25.2,,0.0,,7.2,,,,,M,0.0,,,,,M,,M
1719,2018-09-16,0,2018,9,16,,28.2,,20.7,,24.5,,0.0,,6.5,,,,,M,0.0,,,,,M,,M
1720,2018-09-17,3,2018,9,17,,26.3,,20.3,,23.3,,0.0,,5.3,,,,,M,0.0,,,,,M,,M
1721,2018-09-18,2,2018,9,18,,27.6,,16.4,,22.0,,0.0,,4.0,,,,,M,0.0,,,,,M,,M
1722,2018-09-19,2,2018,9,19,,20.8,,15.3,,18.0,,0.0,,0.0,,,,,M,0.0,,,,,M,,M
1723,2018-09-20,3,2018,9,20,,19.6,,15.5,,17.5,,0.5,,0.0,,,,,M,0.0,,,,,M,,M
1724,2018-09-21,2,2018,9,21,,30.8,,13.6,,22.2,,0.0,,4.2,,,,,M,0.0,,,,,M,,M
1725,2018-09-22,0,2018,9,22,,16.5,,10.7,,13.6,,4.4,,0.0,,,,,M,0.0,,,,,M,,M
1726,2018-09-23,0,2018,9,23,,18.6,,9.7,,14.1,,3.9,,0.0,,,,,M,0.0,,,,,M,,M
1727,2018-09-24,3,2018,9,24,,19.7,,11.4,,15.5,,2.5,,0.0,,,,,M,3.7,,,,,M,,M
1728,2018-09-25,4,2018,9,25,,21.4,,16.0,,18.7,,0.0,,0.7,,,,,M,13.2,,,,,M,,M
1729,2018-09-26,3,2018,9,26,,22.5,,12.2,,17.3,,0.7,,0.0,,,,,M,0.0,,,,,M,,M
1730,2018-09-27,3,2018,9,27,,17.3,,10.3,,13.8,,4.2,,0.0,,,,,M,0.0,,,,,M,,M
1731,2018-09-28,5,2018,9,28,,23.0,,11.3,,17.1,,0.9,,0.0,,,,,M,3.4,,,,,M,,M
1732,2018-09-29,3,2018,9,29,,16.5,,9.5,,13.0,,5.0,,0.0,,,,,M,0.4,,,,,M,,M
1733,2018-09-30,2,2018,9,30,,13.6,,9.8,,11.7,,6.3,,0.0,,,,,M,8.5,,,,,M,,M
1734,2018-10-01,10,2018,10,1,,13.4,,8.3,,10.9,,7.1,,0.0,,,,,M,8.3,,,,,M,,M
1735,2018-10-02,18,2018,10,2,,14.0,,9.9,,12.0,,6.0,,0.0,,,,,M,8.8,,,,,M,,M
1736,2018-10-03,2,2018,10,3,,19.4,,11.6,,15.5,,2.5,,0.0,,,,,M,0.0,,,,,M,,M
1737,2018-10-04,22,2018,10,4,,22.2,,8.5,,15.3,,2.7,,0.0,,,,,M,10.3,,,,,M,,M
1738,2018-10-05,2,2018,10,5,,13.4,,6.5,,9.9,,8.1,,0.0,,,,,M,0.0,,,,,M,,M
1739,2018-10-06,1,2018,10,6,,17.0,,10.1,,13.6,,4.4,,0.0,,,,,M,1.8,,,,,M,,M
1740,2018-10-07,1,2018,10,7,,15.4,,12.2,,13.8,,4.2,,0.0,,,,,M,6.0,,,,,M,,M
1741,2018-10-08,6,2018,10,8,,15.1,,11.6,,13.3,,4.7,,0.0,,,,,M,0.0,,,,,M,,M
1742,2018-10-09,3,2018,10,9,,26.4,,14.1,,20.2,,0.0,,2.2,,,,,M,0.0,,,,,M,,M
1743,2018-10-10,1,2018,10,10,,26.2,,18.9,,22.6,,0.0,,4.6,,,,,M,0.0,,,,,M,,M
1744,2018-10-11,3,2018,10,11,,22.1,,8.9,,15.5,,2.5,,0.0,,,,,M,0.0,,,,,M,,M
1745,2018-10-12,6,2018,10,12,,11.6,,6.4,,9.0,,9.0,,0.0,,,,,M,0.4,,,,,M,,M
1746,2018-10-13,1,2018,10,13,,10.3,,4.4,,7.4,,10.6,,0.0,,,,,M,1.2,,,,,M,,M
1747,2018-10-14,0,2018,10,14,,13.9,,4.2,,9.1,,8.9,,0.0,,,,,M,0.0,,,,,M,,M
1748,2018-10-15,6,2018,10,15,,13.8,,4.2,,9.0,,9.0,,0.0,,,,,M,3.1,,,,,M,,M
1749,2018-10-16,3,2018,10,16,,12.4,,3.3,,7.9,,10.1,,0.0,,,,,M,0.0,,,,,M,,M
1750,2018-10-17,3,2018,10,17,,9.9,,2.0,,6.0,,12.0,,0.0,,,,,M,0.0,,,,,M,,M
1751,2018-10-18,1,2018,10,18,,8.5,,0.0,,4.3,,13.7,,0.0,,,,,M,0.0,,,,,M,,M
1752,2018-10-19,2,2018,10,19,,14.7,,6.8,,10.8,,7.2,,0.0,,,,,M,0.0,,,,,M,,M
1753,2018-10-20,2,2018,10,20,,12.6,,4.1,,8.3,,9.7,,0.0,,,,,M,0.0,,,,,M,,M
1754,2018-10-21,0,2018,10,21,,6.5,,1.3,,3.9,,14.1,,0.0,,,,,M,0.0,,,,,M,,M
1755,2018-10-22,0,2018,10,22,,10.9,,4.0,,7.5,,10.5,,0.0,,,,,M,0.0,,,,,M,,M
1756,2018-10-23,1,2018,10,23,,10.2,,3.7,,7.0,,11.0,,0.0,,,,,M,2.9,,,,,M,,M
1757,2018-10-24,1,2018,10,24,,6.3,,2.6,,4.5,,13.5,,0.0,,,,,M,0.3,,,,,M,,M
1758,2018-10-25,2,2018,10,25,,7.9,,2.8,,5.4,,12.6,,0.0,,,,,M,0.0,,,,,M,,M
1759,2018-10-26,1,2018,10,26,,8.7,,5.2,,7.0,,11.0,,0.0,,,,,M,0.0,,,,,M,,M
1760,2018-10-27,1,2018,10,27,,6.9,,1.4,,4.2,,13.8,,0.0,,,,,M,7.2,,,,,M,,M
1761,2018-10-28,0,2018,10,28,,6.2,,1.8,,4.0,,14.0,,0.0,,,,,M,1.7,,,,,M,,M
1762,2018-10-29,1,2018,10,29,,9.1,,2.6,,5.9,,12.1,,0.0,,,,,M,0.4,,,,,M,,M
1763,2018-10-30,1,2018,10,30,,10.3,,0.8,,5.6,,12.4,,0.0,,,,,M,0.4,,,,,M,,M
1764,2018-10-31,26,2018,10,31,,13.3,,6.0,,9.6,,8.4,,0.0,,,,,M,10.6,,,,,M,,M
1765,2018-11-01,12,2018,11,1,,9.1,,5.3,,7.2,,10.8,,0.0,,,,,M,33.3,,,,,M,,M
1766,2018-11-02,14,2018,11,2,,6.1,,4.3,,5.2,,12.8,,0.0,,,,,M,4.0,,0.0,,,M,,M
1767,2018-11-03,2,2018,11,3,,7.4,,2.8,,5.1,,12.9,,0.0,,,,,M,1.5,,0.0,,,M,,M
1768,2018-11-04,0,2018,11,4,,7.5,,1.0,,4.3,,13.7,,0.0,,,,,M,0.2,,0.0,,,M,,M
1769,2018-11-05,5,2018,11,5,,,M,,M,,M,,M,,M,,,,M,,M,,,,M,,M
1770,2018-11-06,19,2018,11,6,,16.4,,8.9,,12.6,,5.4,,0.0,,,,,M,5.6,,,,,M,,M
1771,2018-11-07,3,2018,11,7,,10.0,,5.2,,7.6,,10.4,,0.0,,,,,M,0.5,,,,,M,,M
1772,2018-11-08,4,2018,11,8,,6.3,,3.6,,4.9,,13.1,,0.0,,,,,M,0.3,,,,,M,,M
1773,2018-11-09,16,2018,11,9,,5.2,,2.3,,3.7,,14.3,,0.0,,,,,M,12.2,,0.0,,,M,,M
1774,2018-11-10,2,2018,11,10,,3.5,,-1.8,,0.9,,17.1,,0.0,,,,,M,0.0,,0.0,,,M,,M
1775,2018-11-11,1,2018,11,11,,4.7,,-1.1,,1.8,,16.2,,0.0,,,,,M,0.0,,0.0,,,M,,M
1776,2018-11-12,3,2018,11,12,,6.3,,2.1,,4.2,,13.8,,0.0,,,,,M,1.3,,0.0,,,M,,M
1777,2018-11-13,4,2018,11,13,,2.7,,-2.8,,-0.1,,18.1,,0.0,,,,,M,0.2,,0.0,,,M,,M
1778,2018-11-14,7,2018,11,14,,0.7,,-4.0,,-1.7,,19.7,,0.0,,,,,M,0.0,,,,,M,,M
1779,2018-11-15,5,2018,11,15,,1.3,,-3.2,,-1.0,,19.0,,0.0,,,,,M,11.3,,,,,M,,M
1780,2018-11-16,19,2018,11,16,,3.3,,0.6,,2.0,,16.0,,0.0,,,,,M,7.0,,5.0,,,M,,M
1781,2018-11-17,4,2018,11,17,,3.4,,-1.9,,0.8,,17.2,,0.0,,,,,M,0.2,,2.0,,,M,,M
1782,2018-11-18,1,2018,11,18,,3.4,,-2.6,,0.4,,17.6,,0.0,,,,,M,0.0,,1.0,,,M,,M
1783,2018-11-19,7,2018,11,19,,4.3,,-1.0,,1.6,,16.4,,0.0,,,,,M,0.0,,0.0,,,M,,M
1784,2018-11-20,7,2018,11,20,,3.2,,-2.1,,0.6,,17.4,,0.0,,,,,M,0.5,,0.0,,,M,,M
1785,2018-11-21,1,2018,11,21,,2.2,,-11.9,,-4.8,,22.8,,0.0,,,,,M,0.2,,,,,M,,M
1786,2018-11-22,0,2018,11,22,,-5.1,,-12.3,,-8.7,,26.7,,0.0,,,,,M,0.0,,,,,M,,M
1787,2018-11-23,2,2018,11,23,,3.8,,-5.1,,-0.7,,18.7,,0.0,,,,,M,0.0,,0.0,,,M,,M
1788,2018-11-24,5,2018,11,24,,6.7,,2.1,,4.4,,13.6,,0.0,,,,,M,4.6,,1.0,,,M,,M
1789,2018-11-25,1,2018,11,25,,7.8,,4.9,,6.4,,11.6,,0.0,,,,,M,0.0,,,,,M,,M
1790,2018-11-26,55,2018,11,26,,6.8,,2.2,,4.5,,13.5,,0.0,,,,,M,26.9,,,,,M,,M
1791,2018-11-27,7,2018,11,27,,2.7,,-0.9,,0.9,,17.1,,0.0,,,,,M,1.4,,,,,M,,M
1792,2018-11-28,3,2018,11,28,,3.5,,-0.9,,1.3,,16.7,,0.0,,,,,M,0.2,,1.0,,,M,,M
1793,2018-11-29,1,2018,11,29,,2.9,,1.0,,2.0,,16.0,,0.0,,,,,M,0.0,,,,,M,,M
1794,2018-11-30,4,2018,11,30,,2.9,,1.1,,2.0,,16.0,,0.0,,,,,M,0.2,,,,,M,,M
1795,2018-12-01,1,2018,12,1,,3.9,,1.5,,2.7,,15.3,,0.0,,,,,M,3.8,,0.0,,,M,,M
1796,2018-12-02,8,2018,12,2,,10.9,,3.8,,7.4,,10.6,,0.0,,,,,M,11.7,,0.0,,,M,,M
1797,2018-12-03,13,2018,12,3,,7.6,,-1.0,,3.3,,14.7,,0.0,,,,,M,1.6,,,,,M,,M
1798,2018-12-04,5,2018,12,4,,-0.1,,-3.8,,-2.0,,20.0,,0.0,,,,,M,0.0,,,,,M,,M
1799,2018-12-05,3,2018,12,5,,2.1,,-4.5,,-1.2,,19.2,,0.0,,,,,M,0.0,,,,,M,,M
1800,2018-12-06,3,2018,12,6,,2.5,,-3.2,,-0.4,,18.4,,0.0,,,,,M,0.2,,,,,M,,M
1801,2018-12-07,4,2018,12,7,,-2.4,,-7.7,,-5.1,,23.1,,0.0,,,,,M,0.2,,2.0,,,M,,M
1802,2018-12-08,0,2018,12,8,,0.3,,-4.3,,-2.0,,20.0,,0.0,,,,,M,0.8,,,,,M,,M
1803,2018-12-09,0,2018,12,9,,1.0,,-4.4,,-1.7,,19.7,,0.0,,,,,M,0.0,,1.0,,,M,,M
1804,2018-12-10,2,2018,12,10,,1.9,,0.0,,1.0,,17.0,,0.0,,,,,M,0.0,,0.0,,,M,,M
1805,2018-12-11,1,2018,12,11,,1.2,,-2.2,,-0.5,,18.5,,0.0,,,,,M,0.0,,,,,M,,M
1806,2018-12-12,1,2018,12,12,,1.9,,-0.4,,0.8,,17.2,,0.0,,,,,M,0.3,,,,,M,,M
1807,2018-12-13,5,2018,12,13,,3.6,,0.1,,1.8,,16.2,,0.0,,,,,M,1.8,,1.0,,,M,,M
1808,2018-12-14,6,2018,12,14,,6.1,,2.4,,4.3,,13.7,,0.0,,,,,M,3.2,,0.0,,,M,,M
